,state,gender,age,population,population_fraction,cumulative_fraction
144,Alabama,M,26,33072,0.0001334766312918212,0.0034580182193583737
145,Alabama,M,27,31518,0.00012720477942233975,0.0035852229987807134
146,Alabama,M,28,30223,0.00012197823619777189,0.0037072012349784853
147,Alabama,M,29,30131,0.0001216069296520883,0.0038288081646305734
148,Alabama,M,30,30706,0.00012392759556261072,0.003952735760193184
149,Alabama,M,31,29254,0.00011806740964595239,0.004070803169839136
150,Alabama,M,32,30342,0.00012245851314273218,0.004193261682981868
151,Alabama,M,33,29980,0.00012099750260428155,0.00431425918558615
152,Alabama,M,34,30501,0.00012310022771625054,0.0044373594133024
153,Alabama,M,35,30997,0.00012510205431037077,0.004562461467612771
154,Alabama,M,36,29087,0.0001173934075467224,0.004679854875159493
155,Alabama,M,37,28660,0.00011567006086186489,0.004795524936021358
156,Alabama,M,38,28445,0.0001148023336083652,0.004910327269629724
157,Alabama,M,39,27512,0.00011103680092224797,0.005021364070551972
158,Alabama,M,40,28710,0.0001158718578975625,0.005137235928449535
159,Alabama,M,41,28448,0.00011481444143050706,0.005252050369880042
160,Alabama,M,42,28560,0.00011526646679046968,0.005367316836670511
161,Alabama,M,43,30501,0.00012310022771625054,0.005490417064386762
162,Alabama,M,44,32343,0.00013053443051135017,0.005620951494898112
163,Alabama,M,45,31811,0.0001283873100515277,0.00574933880494964
164,Alabama,M,46,30009,0.00012111454488498616,0.005870453349834626
165,Alabama,M,47,29305,0.00011827324262236394,0.0059887265924569895
166,Alabama,M,48,29256,0.00011807548152738029,0.0061068020739843696
167,Alabama,M,49,30361,0.00012253519601629727,0.0062293372700006665
168,Alabama,M,50,32402,0.00013077255101347335,0.0063601098210141396
169,Alabama,M,51,33191,0.00013395690823678148,0.006494066729250921
170,Alabama,M,52,32783,0.00013231024442548906,0.00662637697367641
171,Alabama,M,53,32973,0.00013307707316113996,0.00675945404683755
172,Alabama,M,54,33433,0.00013493360588955788,0.006894387652727108
173,Alabama,M,55,33631,0.00013573272215092037,0.007030120374878028
174,Alabama,M,56,32442,0.00013093398864203143,0.00716105436352006
175,Alabama,M,57,32061,0.00012939629523001572,0.007290450658750076
176,Alabama,M,58,32505,0.0001311882529070104,0.007421638911657086
177,Alabama,M,59,31328,0.00012643795068668887,0.007548076862343775
178,Alabama,M,60,30815,0.00012436751310043148,0.007672444375444207
179,Alabama,M,61,29409,0.00011869298045661495,0.007791137355900822
180,Alabama,M,62,28155,0.00011363191080131911,0.00790476926670214
181,Alabama,M,63,27160,0.00010961614979093686,0.008014385416493077
182,Alabama,M,64,26368,0.00010641968474548686,0.008120805101238564
183,Alabama,M,65,25975,0.00010483356004490371,0.008225638661283468
184,Alabama,M,66,25467,0.00010278330216221609,0.008328421963445683
185,Alabama,M,67,25304,0.00010212544382584191,0.008430547407271526
186,Alabama,M,68,26256,0.00010596765938552423,0.00853651506665705
187,Alabama,M,69,18968,7.65537234622419e-05,0.008613068790119291
188,Alabama,M,70,18811,7.592008077015145e-05,0.008688988870889442
189,Alabama,M,71,18214,7.351062416392209e-05,0.008762499495053365
190,Alabama,M,72,18540,7.482634083667044e-05,0.008837325835890034
191,Alabama,M,73,15946,6.435711062467891e-05,0.008901682946514713
192,Alabama,M,74,14551,5.872697332871584e-05,0.00896040991984343
193,Alabama,M,75,13544,5.4662781029766157e-05,0.009015072700873195
194,Alabama,M,76,12669,5.113133290505814e-05,0.009066204033778254
195,Alabama,M,77,11856,4.785011310461515e-05,0.009114054146882869
196,Alabama,M,78,10662,4.303119989215644e-05,0.009157085346775024
197,Alabama,M,79,9962,4.020604139239002e-05,0.009197291388167415
198,Alabama,M,80,9213,3.718312179763996e-05,0.009234474509965054
199,Alabama,M,81,8025,3.238842422946496e-05,0.00926686293419452
200,Alabama,M,82,7383,2.9797350291107762e-05,0.009296660284485628
201,Alabama,M,83,6701,2.7044838724192485e-05,0.00932370512320982
202,Alabama,M,84,5798,2.3400384259493812e-05,0.009347105507469314
203,Alabama,M,85,27578,0.00011130317300936881,0.009458408680478684
204,Alabama,F,18,30694,0.00012387916427404329,0.009582287844752726
205,Alabama,F,19,30996,0.00012509801836965682,0.009707385863122383
206,Alabama,F,20,32788,0.00013233042412905883,0.009839716287251441
207,Alabama,F,21,33494,0.00013517979827310894,0.00997489608552455
208,Alabama,F,22,33563,0.00013545827818237165,0.01011035436370692
209,Alabama,F,23,34611,0.00013968794405059336,0.010250042307757515
210,Alabama,F,24,36489,0.00014726744071139525,0.01039730974846891
211,Alabama,F,25,36044,0.0001454714470936866,0.010542781195562597
212,Alabama,F,26,33704,0.00013602734582303887,0.010678808541385636
213,Alabama,F,27,32170,0.00012983621276783648,0.010808644754153472
214,Alabama,F,28,31346,0.00012651059761954002,0.010935155351773012
215,Alabama,F,29,31453,0.0001269424432759329,0.011062097795048945
216,Alabama,F,30,31535,0.00012727339041447694,0.011189371185463422
217,Alabama,F,31,30977,0.00012502133549609172,0.011314392520959515
218,Alabama,F,32,31260,0.00012616350671814015,0.011440556027677655
219,Alabama,F,33,31461,0.0001269747308016445,0.0115675307584793
220,Alabama,F,34,31506,0.00012715634813377234,0.011694687106613071
221,Alabama,F,35,32206,0.00012998150663353874,0.01182466861324661
222,Alabama,F,36,30725,0.00012400427843617582,0.011948672891682785
223,Alabama,F,37,30432,0.00012282174780698786,0.012071494639489774
224,Alabama,F,38,30189,0.00012184101421349753,0.012193335653703272
225,Alabama,F,39,29026,0.00011714721516317133,0.012310482868866443
226,Alabama,F,40,30072,0.00012136880914996514,0.01243185167801641
227,Alabama,F,41,29678,0.00011977864850866805,0.012551630326525077
228,Alabama,F,42,30843,0.00012448051944042215,0.0126761108459655
229,Alabama,F,43,32144,0.00012973127830927372,0.012805842124274774
230,Alabama,F,44,33918,0.0001368910371358246,0.012942733161410598
231,Alabama,F,45,33094,0.00013356542198752813,0.013076298583398127
232,Alabama,F,46,31429,0.00012684558069879804,0.013203144164096925
233,Alabama,F,47,30804,0.00012432311775257803,0.013327467281849503
234,Alabama,F,48,30908,0.00012474285558682904,0.013452210137436332
235,Alabama,F,49,32072,0.00012944069057786917,0.013581650828014201
236,Alabama,F,50,34353,0.00013864667134639373,0.013720297499360596
237,Alabama,F,51,34868,0.00014072518081407903,0.013861022680174674
238,Alabama,F,52,35193,0.00014203686154611343,0.014003059541720788
239,Alabama,F,53,35221,0.0001421498678861041,0.014145209409606892
240,Alabama,F,54,35976,0.00014519700312513786,0.014290406412732031
241,Alabama,F,55,35798,0.00014447860567805442,0.014434885018410086
242,Alabama,F,56,35118,0.00014173416599256704,0.014576619184402652
243,Alabama,F,57,35176,0.00014196825055397624,0.014718587434956628
244,Alabama,F,58,35281,0.0001423920243289412,0.01486097945928557
245,Alabama,F,59,34166,0.00013789195043288472,0.014998871409718454
246,Alabama,F,60,33836,0.00013656008999728055,0.015135431499715735
247,Alabama,F,61,33090,0.00013354927822467234,0.015268980777940408
248,Alabama,F,62,31539,0.00012728953417733276,0.015396270312117741
249,Alabama,F,63,30456,0.0001229186103841227,0.015519188922501865
250,Alabama,F,64,29663,0.00011971810939795876,0.015638907031899824
251,Alabama,F,65,29274,0.00011814812846023143,0.015757055160360054
252,Alabama,F,66,28998,0.00011703420882318068,0.015874089369183234
253,Alabama,F,67,28732,0.00011596064859326943,0.015990050017776505
254,Alabama,F,68,29855,0.00012049301001503755,0.01611054302779154
255,Alabama,F,69,22131,8.931940394047215e-05,0.016199862431732014
256,Alabama,F,70,22158,8.942837433974885e-05,0.016289290806071763
257,Alabama,F,71,21769,8.785839340202151e-05,0.016377149199473785
258,Alabama,F,72,22340,9.016291554968813e-05,0.016467312115023475
259,Alabama,F,73,19256,7.771607438786009e-05,0.016545028189411334
260,Alabama,F,74,17728,7.15491569769414e-05,0.016616577346388276
261,Alabama,F,75,17197,6.940607245783288e-05,0.01668598341884611
262,Alabama,F,76,16302,6.579390551884583e-05,0.016751777324364954
263,Alabama,F,77,15830,6.388894150186048e-05,0.016815666265866815
264,Alabama,F,78,14415,5.817808539161837e-05,0.016873844351258434
265,Alabama,F,79,13575,5.4787895191898666e-05,0.016928632246450335
266,Alabama,F,80,13073,5.276185295349475e-05,0.01698139409940383
267,Alabama,F,81,11629,4.693395456254804e-05,0.01702832805396638
268,Alabama,F,82,10834,4.3725381694956186e-05,0.017072053435661334
269,Alabama,F,83,10234,4.1303817266584974e-05,0.017113357252927917
270,Alabama,F,84,9548,3.853516193681388e-05,0.01715189241486473
271,Alabama,F,85,57861,0.0002335235656499778,0.01738541598051471
272,Arkansas,M,18,19718,7.958067899770593e-05,0.017464996659512413
273,Arkansas,M,19,19920,8.039593902192423e-05,0.017545392598534337
274,Arkansas,M,20,20560,8.297894107885353e-05,0.01762837153961319
275,Arkansas,M,21,20770,8.382648862878345e-05,0.017712198028241973
276,Arkansas,M,22,20932,8.448031102444369e-05,0.017796678339266417
277,Arkansas,M,23,20888,8.43027296330298e-05,0.017880981068899446
278,Arkansas,M,24,21946,8.857275490839103e-05,0.017969553823807837
279,Arkansas,M,25,21274,8.586060274861527e-05,0.018055414426556452
280,Arkansas,M,26,20064,8.097711448473332e-05,0.018136391541041186
281,Arkansas,M,27,19310,7.79340151864135e-05,0.0182143255562276
282,Arkansas,M,28,18918,7.635192642654431e-05,0.018290677482654144
283,Arkansas,M,29,18838,7.602905116942815e-05,0.018366706533823572
284,Arkansas,M,30,19299,7.788961983856004e-05,0.018444596153662132
285,Arkansas,M,31,18787,7.58232181930166e-05,0.018520419371855147
286,Arkansas,M,32,19306,7.79178714235577e-05,0.018598337243278706
287,Arkansas,M,33,19541,7.886631749133642e-05,0.01867720356077004
288,Arkansas,M,34,19250,7.769185874357638e-05,0.01875489541951362
289,Arkansas,M,35,19941,8.048069377691722e-05,0.018835376113290538
290,Arkansas,M,36,18473,7.455593280883566e-05,0.01890993204609937
291,Arkansas,M,37,17914,7.229984194973649e-05,0.01898223188804911
292,Arkansas,M,38,17904,7.225948254259696e-05,0.019054491370591706
293,Arkansas,M,39,17275,6.972087583352115e-05,0.01912421224642523
294,Arkansas,M,40,18080,7.296980810825251e-05,0.019197182054533482
295,Arkansas,M,41,17284,6.975719929994671e-05,0.01926693925383343
296,Arkansas,M,42,17535,7.077022041914867e-05,0.01933770947425258
297,Arkansas,M,43,18220,7.35348398082058e-05,0.019411244314060785
298,Arkansas,M,44,19042,7.685238307507436e-05,0.01948809669713586
299,Arkansas,M,45,19016,7.67474486165116e-05,0.01956484414575237
300,Arkansas,M,46,18047,7.283662206469211e-05,0.01963768076781706
301,Arkansas,M,47,17470,7.050788427274179e-05,0.019708188652089804
302,Arkansas,M,48,17331,6.994688851350246e-05,0.019778135540603307
303,Arkansas,M,49,17973,7.253796245185965e-05,0.019850673503055166
304,Arkansas,M,50,19391,7.826092638424362e-05,0.01992893442943941
305,Arkansas,M,51,19747,7.969772127841054e-05,0.020008632150717822
306,Arkansas,M,52,19989,8.067441893118692e-05,0.02008930656964901
307,Arkansas,M,53,19807,7.993987772124766e-05,0.020169246447370257
308,Arkansas,M,54,19882,8.024257327479406e-05,0.02024948902064505
309,Arkansas,M,55,19969,8.059370011690788e-05,0.02033008272076196
310,Arkansas,M,56,19354,7.811159657782739e-05,0.020408194317339787
311,Arkansas,M,57,19153,7.730037249432303e-05,0.02048549468983411
312,Arkansas,M,58,18779,7.579093066730499e-05,0.020561285620501416
313,Arkansas,M,59,18127,7.315949732180827e-05,0.020634445117823225
314,Arkansas,M,60,18051,7.285276582754792e-05,0.020707297883650774
315,Arkansas,M,61,17452,7.043523733989065e-05,0.020777733120990665
316,Arkansas,M,62,16875,6.810649954794033e-05,0.020845839620538605
317,Arkansas,M,63,16372,6.607642136882247e-05,0.020911916041907428
318,Arkansas,M,64,15920,6.425217616611615e-05,0.020976168218073545
319,Arkansas,M,65,15639,6.311807682549563e-05,0.02103928629489904
320,Arkansas,M,66,15451,6.235931997127265e-05,0.021101645614870313
321,Arkansas,M,67,15453,6.236739185270056e-05,0.021164013006723013
322,Arkansas,M,68,16290,6.574547423027841e-05,0.021229758480953292
323,Arkansas,M,69,12020,4.851200738170328e-05,0.021278270488334996
324,Arkansas,M,70,11960,4.826985093886616e-05,0.02132654033927386
325,Arkansas,M,71,11683,4.7151895361101446e-05,0.02137369223463496
326,Arkansas,M,72,11714,4.727700952323396e-05,0.021420969244158195
327,Arkansas,M,73,10358,4.1804273915115025e-05,0.02146277351807331
328,Arkansas,M,74,9410,3.7978202118288504e-05,0.0215007517201916
329,Arkansas,M,75,9062,3.65736947498332e-05,0.02153732541494143
330,Arkansas,M,76,8210,3.313507326154608e-05,0.021570460488202978
331,Arkansas,M,77,7665,3.0935485572442234e-05,0.02160139597377542
332,Arkansas,M,78,7026,2.835651945622689e-05,0.02162975249323165
333,Arkansas,M,79,6624,2.673407128921818e-05,0.021656486564520867
334,Arkansas,M,80,6101,2.4623274295821274e-05,0.021681109838816687
335,Arkansas,M,81,5217,2.105550270468769e-05,0.021702165341521376
336,Arkansas,M,82,4846,1.9558168699811487e-05,0.021721723510221187
337,Arkansas,M,83,4325,1.7455443587842485e-05,0.02173917895380903
338,Arkansas,M,84,3840,1.5498012341575756e-05,0.021754676966150605
339,Arkansas,M,85,19292,7.786136825356236e-05,0.021832538334404166
340,Arkansas,F,18,19097,7.707435981434172e-05,0.021909612694218508
341,Arkansas,F,19,19069,7.696135347435106e-05,0.02198657404769286
342,Arkansas,F,20,19359,7.813177628139716e-05,0.022064705823974254
343,Arkansas,F,21,19529,7.881788620276899e-05,0.022143523710177023
344,Arkansas,F,22,20283,8.186098550108882e-05,0.022225384695678113
345,Arkansas,F,23,20481,8.266010176245131e-05,0.022308044797440564
346,Arkansas,F,24,21589,8.713192407351015e-05,0.022395176721514073
347,Arkansas,F,25,21207,8.559019472078049e-05,0.022480766916234855
348,Arkansas,F,26,20214,8.158250559182613e-05,0.02256234942182668
349,Arkansas,F,27,19242,7.765957121786477e-05,0.022640008993044546
350,Arkansas,F,28,18659,7.530661778163074e-05,0.022715315610826178
351,Arkansas,F,29,18944,7.645686088510706e-05,0.022791772471711286
352,Arkansas,F,30,19078,7.699767694077664e-05,0.022868770148652063
353,Arkansas,F,31,19018,7.675552049793951e-05,0.022945525669150004
354,Arkansas,F,32,19309,7.792997924569955e-05,0.023023455648395703
355,Arkansas,F,33,19274,7.778872132071123e-05,0.023101244369716414
356,Arkansas,F,34,19426,7.840218430923194e-05,0.023179646554025646
357,Arkansas,F,35,19660,7.93465944362967e-05,0.023258993148461943
358,Arkansas,F,36,18417,7.432992012885435e-05,0.023333323068590796
359,Arkansas,F,37,18425,7.436220765456596e-05,0.02340768527624536
360,Arkansas,F,38,17994,7.262271720685265e-05,0.023480307993452215
361,Arkansas,F,39,17535,7.077022041914867e-05,0.023551078213871365
362,Arkansas,F,40,18145,7.32321442546594e-05,0.023624310358126024
363,Arkansas,F,41,17599,7.10285206248416e-05,0.023695338878750867
364,Arkansas,F,42,18096,7.303438315967575e-05,0.023768373261910544
365,Arkansas,F,43,18732,7.560124145374923e-05,0.023843974503364295
366,Arkansas,F,44,19503,7.871295174420625e-05,0.0239226874551085
367,Arkansas,F,45,19321,7.797841053426697e-05,0.024000665865642767
368,Arkansas,F,46,18218,7.35267679267779e-05,0.024074192633569545
369,Arkansas,F,47,17760,7.167830707978787e-05,0.024145870940649333
370,Arkansas,F,48,17849,7.20375058033296e-05,0.024217908446452663
371,Arkansas,F,49,18123,7.314335355895246e-05,0.024291051800011617
372,Arkansas,F,50,19813,7.996409336553137e-05,0.02437101589337715
373,Arkansas,F,51,20728,8.365697911879747e-05,0.024454672872495947
374,Arkansas,F,52,20771,8.383052456949741e-05,0.024538503397065446
375,Arkansas,F,53,20359,8.216771699534918e-05,0.024620671114060796
376,Arkansas,F,54,20767,8.38143808066416e-05,0.024704485494867437
377,Arkansas,F,55,20719,8.36206556523719e-05,0.02478810615051981
378,Arkansas,F,56,20209,8.156232588825637e-05,0.024869668476408067
379,Arkansas,F,57,20017,8.078742527117758e-05,0.024950455901679245
380,Arkansas,F,58,20334,8.206681847750037e-05,0.025032522720156745
381,Arkansas,F,59,19728,7.962103840484544e-05,0.02511214375856159
382,Arkansas,F,60,19726,7.961296652341754e-05,0.025191756725085005
383,Arkansas,F,61,19388,7.824881856210175e-05,0.025270005543647108
384,Arkansas,F,62,18648,7.526222243377726e-05,0.025345267766080884
385,Arkansas,F,63,17893,7.221508719474349e-05,0.02541748285327563
386,Arkansas,F,64,17806,7.186396035262967e-05,0.025489346813628258
387,Arkansas,F,65,17323,6.991460098779085e-05,0.02555926141461605
388,Arkansas,F,66,17373,7.011639802348844e-05,0.025629377812639537
389,Arkansas,F,67,17080,6.89338673943005e-05,0.025698311680033836
390,Arkansas,F,68,18159,7.328864742465473e-05,0.02577160032745849
391,Arkansas,F,69,13365,5.394034764196874e-05,0.02582554067510046
392,Arkansas,F,70,13657,5.511884233044274e-05,0.0258806595174309
393,Arkansas,F,71,13494,5.4460983994068556e-05,0.02593512050142497
394,Arkansas,F,72,13526,5.459013409691502e-05,0.025989710635521884
395,Arkansas,F,73,12052,4.8641157484549744e-05,0.026038351793006433
396,Arkansas,F,74,11404,4.6025867901908836e-05,0.02608437766090834
397,Arkansas,F,75,10737,4.3333895445702836e-05,0.026127711556354044
398,Arkansas,F,76,9946,4.0141466340966786e-05,0.02616785302269501
399,Arkansas,F,77,9462,3.818807103541401e-05,0.026206041093730426
400,Arkansas,F,78,8479,3.422074131359918e-05,0.026240261835044024
401,Arkansas,F,79,8073,3.258214938373466e-05,0.02627284398442776
402,Arkansas,F,80,8070,3.25700415615928e-05,0.026305414025989352
403,Arkansas,F,81,7068,2.8526028966212876e-05,0.026333940054955565
404,Arkansas,F,82,6675,2.6939904265629732e-05,0.026360879959221196
405,Arkansas,F,83,6354,2.5644367296451134e-05,0.026386524326517648
406,Arkansas,F,84,5978,2.4126853588005175e-05,0.026410651180105653
407,Arkansas,F,85,36688,0.0001480705929134717,0.026558721773019125
408,Arizona,M,18,47761,0.00019276056443906243,0.026751482337458186
409,Arizona,M,19,47973,0.00019361618387042024,0.026945098521328606
410,Arizona,M,20,48502,0.00019575119650810086,0.02714084971783671
411,Arizona,M,21,49468,0.0001996499152377785,0.027340499633074486
412,Arizona,M,22,50226,0.00020270915829895416,0.02754320879137344
413,Arizona,M,23,51761,0.0002089043272948705,0.02775211311866831
414,Arizona,M,24,52725,0.00021279497414312024,0.02796490809281143
415,Arizona,M,25,52596,0.00021227433779102042,0.028177182430602448
416,Arizona,M,26,49883,0.0002013248306340686,0.028378507261236516
417,Arizona,M,27,47625,0.00019221167650196495,0.02857071893773848
418,Arizona,M,28,46153,0.00018627077177102758,0.028756989709509507
419,Arizona,M,29,45926,0.00018535461322896046,0.028942344322738466
420,Arizona,M,30,46667,0.0001883452452979989,0.029130689568036466
421,Arizona,M,31,44955,0.00018143571479571304,0.02931212528283218
422,Arizona,M,32,46259,0.00018669858148670648,0.029498823864318884
423,Arizona,M,33,45767,0.0001847128986554421,0.029683536762974326
424,Arizona,M,34,45606,0.00018406311220049582,0.029867599875174823
425,Arizona,M,35,46546,0.0001878568964716107,0.030055456771646435
426,Arizona,M,36,43016,0.0001736100257513601,0.030229066797397796
427,Arizona,M,37,42082,0.0001698404571245289,0.030398907254522326
428,Arizona,M,38,41701,0.00016830276371251318,0.030567210018234838
429,Arizona,M,39,40166,0.00016210759471659684,0.030729317612951435
430,Arizona,M,40,42700,0.00017233466848575124,0.030901652281437188
431,Arizona,M,41,40707,0.00016429103864284487,0.031065943320080034
432,Arizona,M,42,40687,0.00016421031982856584,0.0312301536399086
433,Arizona,M,43,41820,0.00016878304065747347,0.03139893668056607
434,Arizona,M,44,43886,0.00017712129417249835,0.03157605797473857
435,Arizona,M,45,44638,0.00018015632158939026,0.03175621429632796
436,Arizona,M,46,41875,0.00016900501739674083,0.031925219313724704
437,Arizona,M,47,40564,0.00016371389912074973,0.03208893321284546
438,Arizona,M,48,39514,0.0001594761613711001,0.03224840937421656
439,Arizona,M,49,39802,0.0001606385122967183,0.032409047886513276
440,Arizona,M,50,42246,0.00017050235140161703,0.032579550237914895
441,Arizona,M,51,42418,0.00017119653320441677,0.03275074677111931
442,Arizona,M,52,42496,0.00017151133658010505,0.032922258107699415
443,Arizona,M,53,42624,0.0001720279369914909,0.033094286044690904
444,Arizona,M,54,42333,0.00017085347824373086,0.03326513952293463
445,Arizona,M,55,43132,0.00017407819487417852,0.03343921771780881
446,Arizona,M,56,41106,0.00016590137898771172,0.033605119096796525
447,Arizona,M,57,40671,0.0001641457447771426,0.033769264841573665
448,Arizona,M,58,39999,0.00016143359261736685,0.03393069843419103
449,Arizona,M,59,38808,0.00015662678722704997,0.03408732522141808
450,Arizona,M,60,38593,0.0001557590599735503,0.03424308428139163
451,Arizona,M,61,37345,0.00015072220596253817,0.03439380648735417
452,Arizona,M,62,36396,0.00014689209822499772,0.03454069858557917
453,Arizona,M,63,35341,0.00014263418077177834,0.034683332766350945
454,Arizona,M,64,35033,0.0001413911110318811,0.03482472387738283
455,Arizona,M,65,35522,0.00014336468604100365,0.03496808856342383
456,Arizona,M,66,35632,0.00014380863951953836,0.035111897202943367
457,Arizona,M,67,36737,0.00014826835400845535,0.03526016555695182
458,Arizona,M,68,37763,0.00015240922918097012,0.03541257478613279
459,Arizona,M,69,28593,0.0001153996528340301,0.035527974438966825
460,Arizona,M,70,28450,0.00011482251331193497,0.03564279695227876
461,Arizona,M,71,28259,0.00011405164863557012,0.03575684860091433
462,Arizona,M,72,28638,0.00011558127016615795,0.03587242987108049
463,Arizona,M,73,25025,0.0001009994163666493,0.03597342928744714
464,Arizona,M,74,22838,9.217281402523623e-05,0.036065602101472374
465,Arizona,M,75,21618,8.724896635421476e-05,0.03615285106782659
466,Arizona,M,76,20195,8.150582271826104e-05,0.036234356890544855
467,Arizona,M,77,19370,7.817617162925063e-05,0.03631253306217411
468,Arizona,M,78,17467,7.049577645059994e-05,0.03638302883862471
469,Arizona,M,79,16158,6.521273005603674e-05,0.03644824156868075
470,Arizona,M,80,15079,6.085795002568251e-05,0.03650909951870643
471,Arizona,M,81,12967,5.233404323781584e-05,0.036561433561944245
472,Arizona,M,82,12362,4.989229910587487e-05,0.03661132586105012
473,Arizona,M,83,11325,4.5707028585506623e-05,0.03665703288963563
474,Arizona,M,84,10295,4.1550009650136044e-05,0.036698582899285764
475,Arizona,M,85,51524,0.00020794780934566386,0.03690653070863143
476,Arizona,F,18,45135,0.00018216218412422442,0.037088692892755654
477,Arizona,F,19,44304,0.0001788083173909303,0.03726750121014658
478,Arizona,F,20,44563,0.00017985362603584385,0.037447354836182424
479,Arizona,F,21,45626,0.00018414383101477484,0.0376314986671972
480,Arizona,F,22,46025,0.00018575417135964172,0.037817252838556845
481,Arizona,F,23,48156,0.00019435476102107346,0.03801160759957792
482,Arizona,F,24,50209,0.00020264054730681697,0.03821424814688473
483,Arizona,F,25,49079,0.00019807993430005118,0.038412328081184784
484,Arizona,F,26,46386,0.00018721114595737838,0.03859953922714216
485,Arizona,F,27,44179,0.00017830382480168628,0.038777843051943844
486,Arizona,F,28,42147,0.00017010279327093577,0.03894794584521478
487,Arizona,F,29,42551,0.0001717333133193724,0.03911967915853415
488,Arizona,F,30,43549,0.0001757611821518965,0.03929544034068604
489,Arizona,F,31,42264,0.00017057499833446818,0.03946601533902051
490,Arizona,F,32,43832,0.00017690335337394494,0.03964291869239446
491,Arizona,F,33,44132,0.00017811413558813054,0.03982103282798259
492,Arizona,F,34,44089,0.0001779405901374306,0.039998973418120025
493,Arizona,F,35,44669,0.00018028143575152277,0.04017925485387155
494,Arizona,F,36,42147,0.00017010279327093577,0.04034935764714248
495,Arizona,F,37,41148,0.0001660708884976977,0.04051542853564018
496,Arizona,F,38,41373,0.00016697897515833692,0.04068240751079851
497,Arizona,F,39,40384,0.00016298742979223836,0.04084539494059075
498,Arizona,F,40,42001,0.00016951354592669877,0.04101490848651745
499,Arizona,F,41,40506,0.0001634798145593405,0.041178388301076785
500,Arizona,F,42,40221,0.0001623295714558642,0.04134071787253265
501,Arizona,F,43,41827,0.00016881129224247113,0.04150952916477512
502,Arizona,F,44,44026,0.00017768632587245161,0.04168721549064757
503,Arizona,F,45,44329,0.0001789092159087791,0.04186612470655635
504,Arizona,F,46,41592,0.00016786284617469242,0.04203398755273104
505,Arizona,F,47,40460,0.00016329416128649872,0.04219728171401754
506,Arizona,F,48,39656,0.00016004926495248129,0.04235733097897002
507,Arizona,F,49,40079,0.000161756467874483,0.0425190874468445
508,Arizona,F,50,42983,0.00017347683970779968,0.042692564286552305
509,Arizona,F,51,43793,0.0001767459516861008,0.04286931023823841
510,Arizona,F,52,43749,0.00017656837029468692,0.043045878608533095
511,Arizona,F,53,44015,0.00017764193052459816,0.043223520539057696
512,Arizona,F,54,44602,0.00018001102772368798,0.04340353156678138
513,Arizona,F,55,45346,0.00018301376761486828,0.04358654533439625
514,Arizona,F,56,44190,0.00017834822014953976,0.04376489355454579
515,Arizona,F,57,44344,0.00017896975501948838,0.043943863309565276
516,Arizona,F,58,44134,0.00017812220746955845,0.044121985517034834
517,Arizona,F,59,42806,0.00017276247820143017,0.044294747995236264
518,Arizona,F,60,42871,0.00017302481434783705,0.044467772809584104
519,Arizona,F,61,42019,0.00016958619285954992,0.04463735900244365
520,Arizona,F,62,41405,0.00016710812526118338,0.04480446712770483
521,Arizona,F,63,40173,0.0001621358463015945,0.044966602974006425
522,Arizona,F,64,39989,0.00016139323321022733,0.04512799620721665
523,Arizona,F,65,40108,0.0001618735101551876,0.04528986971737184
524,Arizona,F,66,39815,0.00016069097952599968,0.04545056069689784
525,Arizona,F,67,40560,0.0001636977553578939,0.04561425845225573
526,Arizona,F,68,42063,0.00016976377425096382,0.045784022226506696
527,Arizona,F,69,31960,0.00012898866521790655,0.0459130108917246
528,Arizona,F,70,32160,0.00012979585336069695,0.0460428067450853
529,Arizona,F,71,31848,0.00012853663985794392,0.04617134338494324
530,Arizona,F,72,32246,0.00013014294426209682,0.04630148632920534
531,Arizona,F,73,28571,0.00011531086213832315,0.046416797191343666
532,Arizona,F,74,26226,0.00010584658116410567,0.04652264377250777
533,Arizona,F,75,24557,9.911059611251976e-05,0.04662175436862029
534,Arizona,F,76,22847,9.22091374916618e-05,0.04671396350611195
535,Arizona,F,77,21392,8.633684375286161e-05,0.04680030034986481
536,Arizona,F,78,19405,7.831742955423894e-05,0.04687861777941905
537,Arizona,F,79,18411,7.430570448457064e-05,0.04695292348390362
538,Arizona,F,80,17106,6.903880185286325e-05,0.04702196228575648
539,Arizona,F,81,14943,6.0309062088585034e-05,0.04708227134784507
540,Arizona,F,82,14461,5.836373866446016e-05,0.04714063508650953
541,Arizona,F,83,13466,5.43479776540779e-05,0.04719498306416361
542,Arizona,F,84,12827,5.1769011537862556e-05,0.04724675207570147
543,Arizona,F,85,79265,0.00031990884069140683,0.047566660916392875
544,California,M,18,271217,0.001094615732615925,0.0486612766490088
545,California,M,19,268112,0.001082084136699104,0.0497433607857079
546,California,M,20,278359,0.0011234404211949702,0.05086680120690287
547,California,M,21,287353,0.0011597396719762547,0.052026540878879125
548,California,M,22,294801,0.0011897993584137694,0.053216340237292895
549,California,M,23,308383,0.0012446155051906657,0.05446095574248356
550,California,M,24,323861,0.0013070837955612151,0.055768039538044774
551,California,M,25,327555,0.001321992560558554,0.057090032098603326
552,California,M,26,315190,0.001272088153630537,0.05836212025223386
553,California,M,27,307712,0.0012419073889716038,0.05960402764120547
554,California,M,28,299907,0.0012104068716992085,0.06081443451290468
555,California,M,29,298638,0.0012052852629332034,0.06201971977583788
556,California,M,30,299527,0.0012088732142279067,0.0632285929900658
557,California,M,31,288230,0.0011632791919823906,0.06439187218204818
